Time (seconds),Latency (ms),Throughput (Mbps),Packet Loss (%)
0,15.810881913320467,9.960881698338987,0.13728919727559302
60,14.660068026036022,9.783522838139488,0.125007593163592
120,15.206312859564637,10.18272136834486,0.013913213241891959
180,15.136386712076849,9.922047716774484,0.12951949573899993
240,14.456112711875146,9.841921313361427,0.07339712254275295
300,16.07822963835891,9.844786027597694,0.05450513955484144
360,15.434919980998428,10.015695632998206,0.09179044403524739
420,13.918563949412174,10.166114588597516,-0.01753001053849393
480,15.195311020772102,10.089609939229932,0.19505873634419163
540,15.160519478731743,9.919027943057156,0.06605432189647426
600,14.205480327674012,9.976961685355104,0.047528782755313685
660,13.615512055232958,9.933625912528663,0.06273362548977315
720,15.190158397293883,10.199528748125871,0.10763120965778256
780,14.46291700634949,10.001821300558136,0.0971041086997169
840,14.604342446586157,10.020204365450581,0.11555407565658904
900,13.948080390606377,10.467400176362483,0.10321372133962894
960,16.00969685106807,9.86499953688007,0.11398890018048854
1020,14.304215299569107,9.714775794735093,0.10480825580981627
1080,16.546340892075605,9.907491327727396,0.016668739040092778
1140,12.666419203235874,10.038534719992624,0.16021929469383786
1200,14.530442237489835,10.08558842416357,0.036579502188166704
1260,15.45292852961651,10.062115041262752,0.11846748753227501
1320,13.417661086637743,9.984281806615549,0.11308492972597695
1380,14.845424872300908,9.96281108838302,0.016272376780284356
1440,15.697912144594024,9.96232981635132,0.0940570783557028
1500,15.446110260199323,9.89393989604972,0.1617085255364511
1560,14.632732492606607,9.746861993777452,0.13459234893352828
1620,14.128451536906214,9.90170805804392,0.04080660911615001
1680,15.73058173604315,9.702262624852406,0.2509923558088958
1740,14.025630933966777,10.016845736200914,0.11909881413638712
1800,14.976917157507408,10.227097645161354,0.04430462612291958
1860,14.046368436720018,10.086909719906927,0.041463502080492
1920,14.097512786150686,9.968684329972255,0.17425218272216395
1980,13.896484753985405,10.612527916268615,0.14749632611053914
2040,12.736363653019968,10.208800693146882,0.001880951335381048
2100,15.346880159047558,9.911886349269711,0.020143761784263997
2160,15.01621027660797,9.69533992277354,-0.015601900359886511
2220,14.648379168461172,9.613915054031034,0.13295177110063583
2280,14.362454230836837,10.075172928869733,0.18132320016559567
2340,15.059302206323794,10.2732236383975,0.133990496150505
2400,15.119442659694824,9.905942370645622,0.13464104131818289
2460,14.947853699169125,9.882394249802312,0.13096019558289562
2520,14.904656243723839,10.050292769418935,0.11842668824424513
2580,14.409028580531103,10.11525831982623,0.21508719991269254
2640,13.907802373960513,9.445813775540092,0.10771794704672102
2700,16.076461761706085,9.606642794981703,0.10727720103565143
2760,15.972539732447729,9.946346311726293,0.15507829204075652
2820,14.900029885944887,10.235151638128544,0.08855213580075566
2880,15.271995834897576,9.557390718910328,0.06523261510584778
2940,14.140116240837726,9.979076852879526,0.09970275470791806
3000,13.578720697084036,10.07464806863529,0.07788708532824118
3060,15.265391944514723,9.875791167439887,0.13314077533781227
3120,15.402895166341288,10.15925293082515,0.08190017771461301
3180,13.977597366734543,10.224502554874793,0.020716091176977508
3240,14.293098636518401,10.185022603932188,0.12627329898389825
3300,14.883351373135941,10.073686851745132,0.06878473808740881
3360,15.115686601394463,10.141101292809218,0.06600626291800152
3420,14.19873134775954,9.78140885845536,0.08650078895626333
3480,13.633776445534135,10.128873907538555,0.09916354278266763
3540,14.1511486504176,10.05920229752346,0.11685572625469921
3600,16.133637683588702,9.904632286165079,0.08375716523294488
3660,14.477355851811097,9.97608099229192,0.13575399940760816
3720,14.86572446954895,10.039207146067652,0.15074564019949338
3780,13.26551964597522,10.006798074050012,0.18652685710012606
3840,13.815171052882798,9.794498384031957,0.09189134644843255
3900,15.02821110448401,9.892000480490722,0.05890313877405739
3960,14.477052445188892,10.066216965044251,0.029265504619780433
4020,14.723756539947631,9.9312622943644,0.04522901090807338
4080,13.634539804564174,10.257449640089298,0.15274091723194747
4140,15.816608028296898,10.178325131742655,0.09920930677439632
4200,14.991036325128258,9.82686875270092,0.1615337974430622
4260,16.697312260199638,10.343899558608214,0.1913971844730713
4320,13.853266576350322,9.70220827593501,0.14814440382343602
4380,15.270748863343002,9.856633164068093,0.061632582788583024
4440,15.712823114698358,9.892137545439363,0.1514908303055855
4500,14.053153161875741,9.958220825313603,0.09712145654389878
4560,11.951759172003324,10.124548997435463,0.14827074310116722
4620,14.827155564543148,10.051936223415881,0.03561209268939859
4680,15.24101314648225,9.794897785151893,0.09978605105296955
4740,12.952023958803533,9.883013714982852,0.1362777722683234
4800,15.346830631872791,10.169593784862583,0.0777162883186373
4860,15.458977865981561,9.934853884447868,0.07210298413665019
4920,14.402323708899942,10.03996769291266,0.08429214756587126
4980,15.109492571719478,10.161859715781793,0.04584705296527078
5040,15.392974092102863,10.07497410259237,0.08123037557437315
5100,17.743094324410315,10.056287032761189,0.1326685405109505
5160,13.490384255935878,9.852510720707018,0.11371803601758576
5220,16.922591190411033,9.834398873594642,0.12494592812203563
5280,14.951153612897112,10.024704496502029,0.16140867785095425
5340,15.025565649418354,10.110441493930953,0.1309488913636881
5400,13.945133051685461,10.016202597698564,0.08407022234232145
5460,12.610775457741479,10.04885409005626,0.1448288115864972
5520,17.247988696187157,10.026101696612253,0.09788868971022806
5580,15.585335527427278,9.86273842615079,0.09644121928616455
5640,16.069359393422943,10.203171761151214,-0.0037938157933671973
5700,14.858300741144095,9.766536052613878,0.0712184117787055
5760,14.079039168053615,9.792000480626651,0.04727643993829801
5820,15.079590600789704,9.908652879078325,0.07900523583114531
5880,14.36435548427033,10.155736821883083,0.14269076970300165
5940,15.376430498842037,10.069117040780204,0.12684416604803955
6000,15.072519585821764,9.675746993607829,0.004986151052653126
6060,15.92262431093192,10.368427233363196,0.05470537632314193
6120,13.950432149595946,10.158609941810735,0.2236592644968396
6180,14.882826906475051,9.986095264762852,0.1705100491204648
